"adap-org/9611005","Henri Waelbroeck","C. R. Stephens and H. Waelbroeck","Analysis of the Effective Degrees of Freedom in Genetic Algorithms","31 pages, TeX source, please email the authors for a hard copy
  including figures",,,,"adap-org cond-mat nlin.AO",,"  An evolution equation for a population of strings evolving under the genetic
operators: selection, mutation and crossover is derived. The corresponding
equation describing the evolution of schematas is found by performing an exact
coarse graining of this equation. In particular exact expressions for schemata
reconstruction are derived which allows for a critical appraisal of the
``building-block hypothesis'' of genetic algorithms. A further coarse-graining
is made by considering the contribution of all length-l schematas to the
evolution of population observables such as fitness growth. As a test function
for investigating the emergence of structure in the evolution the increase per
generation of the in-schemata fitness averaged over all schematas of length l,
$\Delta_l$, is introduced. In finding solutions of the evolution equations we
concentrate more on the effects of crossover, in particular we consider
crossover in the context of Kauffman Nk models with k=0,2. For k=0, with a
random initial population, in the first step of evolution the contribution from
schemata reconstruction is equal to that of schemata destruction leading to a
scale invariant situation where the contribution to fitness of schematas of
size l is independent of l. This balance is broken in the next step of
evolution leading to a situation where schematas that are either much larger or
much smaller than half the string size dominate over those with $l \approx
N/2$. The balance between block destruction and reconstruction is also broken
in a k>0 landscape. It is conjectured that the effective degrees of freedom for
such landscapes are landscape connective trees that break down into effectively
fit smaller blocks, and not the blocks themselves. Numerical simulations
confirm this ``connective tree hypothesis'' by showing that correlations drop
off with connective distance and not with intrachromosomal distance.
","[{""version"":""v1"",""created"":""Wed, 13 Nov 1996 19:06:22 GMT""}]","2008-02-03"
"nucl-th/9611026","Frank Ritz","F. Ritz, H. Goeller, T. Wilbois, H. Arenhoevel (Mainz, Germany)","Consistent Treatment of Relativistic Effects in Electrodisintegration of
  the Deuteron","41 pages revtex including 15 postscript figures","Phys.Rev.C55:2214-2233,1997","10.1103/PhysRevC.55.2214","MKPH-T-96-29","nucl-th",,"  The influence of relativistic contributions to deuteron electrodisintegration
is systematically studied in various kinematic regions of energy and momentum
transfer. As theoretical framework the equation-of-motion and the unitarily
equivalent S-matrix approaches are used. In a (p/M)-expansion, all leading
order relativistic $\pi$-exchange contributions consistent with the Bonn OBEPQ
model are included. In addition, static heavy meson exchange currents including
boost terms, $\gamma\pi\rho/\omega$-currents, and $\Delta$-isobar contributions
are considered. Sizeable effects from the various relativistic two-body
contributions, mainly from $\pi$-exchange, have been found in inclusive form
factors and exclusive structure functions for a variety of kinematic regions.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 13:25:18 GMT""}]","2008-11-26"
"nucl-th/9611027",,"C. M. Ko and G. Q. Li","Medium effects in high energy heavy-ion collisions","RevTeX, 65 pages, including 25 postscript figures, invited topical
  review for Journal of Physics G: Nuclear and Particle Physics","J.Phys.G22:1673-1726,1996","10.1088/0954-3899/22/12/002",,"nucl-th",,"  The change of hadron properties in dense matter based on various theoretical
approaches are reviewed. Incorporating these medium effects in the relativistic
transport model, which treats consistently the change of hadron masses and
energies in dense matter via the scalar and vector fields, heavy-ion collisions
at energies available from SIS/GSI, AGS/BNL, and SPS/CERN are studied. This
model is seen to provide satisfactory explanations for the observed enhancement
of kaon, antikaon, and antiproton yields as well as soft pions in the
transverse direction from the SIS experiments. In the AGS heavy-ion
experiments, it can account for the enhanced $K^+/\pi^+$ ratio, the difference
in the slope parameters of the $K^+$ and $K^-$ transverse kinetic energy
spectra, and the lower apparent temperature of antiprotons than that of
protons. This model also provides possible explanations for the observed
enhancement of low-mass dileptons, phi mesons, and antilambdas in heavy-ion
collisions at SPS energies. Furthermore, the change of hadron properties in hot
dense matter leads to new signatures of the quark-gluon plasma to hadronic
matter transition in future ultrarelativistic heavy-ion collisions at RHIC/BNL.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 14:34:51 GMT""}]","2008-11-26"
"nucl-th/9611028","Martin Schvellinger","R. Aguirre and M. Schvellinger","Density dependence of the MIT bag parameters from the field theory of
  hadrons","9 pages, minor changes and 3 Postscript figures included; to be
  published in Physics Letters B (1997)","Phys.Lett. B400 (1997) 245-249","10.1016/S0370-2693(97)00341-9","University of La Plata preprint La Plata-Th 96/19","nucl-th",,"  A self-consistent description of the MIT bag parameters as functions of the
nuclear matter density is presented. The subnuclear degrees of freedom are
treated in the Quark-Meson Coupling Model, considering the equilibrium
conditions for the bag in the nuclear medium. The hadronic interaction is
described in the framework of the quantum field theory of hadrons through
several models. We have obtained the behavior of the bag radius and the bag
parameters $B$ and $z_0$, taking their derivatives with respect to the mean
field value of the scalar meson as free parameters. A discussion on the
variation range of these derivatives is given.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 15:12:27 GMT""},{""version"":""v2"",""created"":""Tue, 25 Mar 1997 18:24:24 GMT""}]","2009-10-30"
"physics/9611012","Friederike Schmid","F. Schmid and H. Lange","Influence of the Head Group Size on the Direction of Tilt in Langmuir
  Monolayers","to appear in J. Chem. Phys",,"10.1063/1.473426",,"physics.chem-ph",,"  A model of rods with heads of variable size, which are confined to a planar
surface, is used to study the influence of the head group size on tilted phases
in Langmuir monolayers. Simple free energy considerations as well as exact zero
temperature calculations indicate that molecules with small head groups tilt
towards next nearest neighbors, and molecules with larger head groups towards
nearest neighbors. This provides a possible explanation for recent experimental
results, and for details of the generic phase diagram for fatty acid
monolayers.
","[{""version"":""v1"",""created"":""Wed, 13 Nov 1996 17:32:38 GMT""}]","2009-10-30"
"q-alg/9611016","Reinhard Haering","Reinhard H\""aring-Oldenburg","Knot Theory of Coxeter type B and its physical applications","Latex2e with style file included",,,,"q-alg math.QA",,"  Braid groups may be defined for every Coxeter diagram. Artin's braid group is
of type A. Analogs of Temperley-Lieb, Hecke and Birman-Wenzl algebras exist for
B-type. Our general hypothethis is that the braid group of B-type replaces
Artin's braid group in most physical applications if the model is equipped with
a nontrivial boundary. Solutions of a Potts model with a boundary and the
reflection equation illustrate this principle. Braided tensor categories of
B-type and dually Coxeter-B braided Hopf algebras are introduced. The
occurrence of such categories in QFT on a half plane is discussed.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 09:53:21 GMT""}]","2008-02-03"
"q-alg/9611017","Totok Alexander","Vyacheslav Artamonov, Alexander Totok (The Moscow State University)","Actions of Pointed Hopf Algebras","10 pages, LaTeX, this parer is revised and completed compilation of
  two separate papers, both to appear in ""Vestnik Moskovskogo Universiteta""
  (""The Herald of Moscow State University"") in 1996-1997",,,,"q-alg math.QA",,"  Action of finite-dimensional Hopf algebra $H$ on commutative $k-$algebra $A$
is considered. As a generalization of the well-known fact for finite groups S.
Montgomery raised a problem in 1993 whether $A$ is integral over subalgebra of
invariants $A^H$. Recently some new results were obtained. Using the properties
of coradical filtration of pointed Hopf algebras we verified the truth of the
hypothesis in tree different cases: 1) Hopf algebra $H$ is commutative; 2) char
$k = p > 0$; 3) $A$ is integral domain. In spite of numerous partial positive
results it turned out that hypothesis of S. Montgomery isn't true in general.
The counteraxamples were built for series of pointed Hopf algebras $A_N, N \ge
2$.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 12:54:21 GMT""}]","2008-02-03"
"quant-ph/9611020","Dirk Sondermann","Almut Beige, Gerhard C. Hegerfeldt","Quantum Zeno Effect and Light-Dark Periods for a Single Atom","16 pages, LaTeX, a4.sty; to appear in J. Phys. A","J.Phys.A30:1323-1334,1997","10.1088/0305-4470/30/4/031",,"quant-ph",,"  The quantum Zeno effect (QZE) predicts a slow-down of the time development of
a system under rapidly repeated ideal measurements, and experimentally this was
tested for an ensemble of atoms using short laser pulses for non-selective
state measurements. Here we consider such pulses for selective measurements on
a single system. Each probe pulse will cause a burst of fluorescence or no
fluorescence. If the probe pulses were strictly ideal measurements, the QZE
would predict periods of fluorescence bursts alternating with periods of no
fluorescence (light and dark periods) which would become longer and longer with
increasing frequency of the measurements. The non-ideal character of the
measurements is taken into account by incorporating the laser pulses in the
interaction, and this is used to determine the corrections to the ideal case.
In the limit, when the time between the laser pulses goes to zero, no freezing
occurs but instead we show convergence to the familiar macroscopic light and
dark periods of the continuously driven Dehmelt system. An experiment of this
type should be feasible for a single atom or ion in a trap
","[{""version"":""v1"",""created"":""Wed, 13 Nov 1996 17:53:37 GMT""}]","2008-11-26"
"quant-ph/9611021","Tad Hogg","Tad Hogg and J. Geoffrey Chase","Quantum Smart Matter","15 pages, Latex, 3 figures, this is an extended version of a paper to
  appear at PhysComp96, further info available at
  ftp://parcftp.xerox.com/pub/dynamics/quantum.html","Proc. of the Workshop on Physics and Computation (PhysComp96), pp.
  147-152 (1996)",,,"quant-ph cond-mat",,"  The development of small-scale sensors and actuators enables the construction
of smart matter in which physical properties of materials are controlled in a
distributed manner. In this paper, we describe how quantum computers could
provide an additional capability, programmable control over some quantum
behaviors of such materials. This emphasizes the need for spatial coherence, in
contrast to the more commonly discussed issue of temporal coherence for quantum
computing. We also discuss some possible applications and engineering issues
involved in exploiting this possibility.
","[{""version"":""v1"",""created"":""Wed, 13 Nov 1996 19:48:12 GMT""}]","2009-10-06"
"quant-ph/9611022","John K. Breslin","J. K. Breslin (1), C. A. Holmes (2) and G. J. Milburn (1) ((1) Physics
  Department, (2) Mathematics Department, University of Queensland)","Quantum signatures of chaos in the dynamics of a trapped ion","9 pages, 9 Postscript figures, Revtex, submitted to Phys. Rev. A",,"10.1103/PhysRevA.56.3022",,"quant-ph",,"  We show how a nonlinear chaotic system, the parametrically kicked nonlinear
oscillator, may be realised in the dynamics of a trapped, laser-cooled ion,
interacting with a sequence of standing wave pulses. Unlike the original
optical scheme [G.J.Milburn and C.A.Holmes, Phys. Rev A, 44, p4704, (1991)],
the trapped ion enables strongly quantum dynamics with minimal dissipation.
This should permit an experimental test of one of the quantum signatures of
chaos; irregular collapse and revival dynamics of the average vibrational
energy.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 06:32:47 GMT""}]","2009-10-30"
"quant-ph/9611023","Alexander S. Holevo","A.S.Holevo (Steklov Mathematical Institute)","The Capacity of Quantum Channel with General Signal States","8 pages, Latex, no figures, to be published in IEEE Trans. Inform.
  Theory","IEEE Trans.Info.Theor. 44 (1998) 269-273",,,"quant-ph",,"  It is shown that the capacity of a classical-quantum channel with arbitrary
(possibly mixed) states equals to the maximum of the entropy bound with respect
to all apriori distributions. This completes the recent result of Hausladen,
Jozsa, Schumacher, Westmoreland and Wooters, who proved the equality for the
pure state channel.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 11:50:05 GMT""}]","2007-05-23"
"quant-ph/9611024","prof. Shmuel Nussinov","S. Nussinov","Realistic experiments for measuring the wave function of a single
  particle","LaTeX, 19 pages, 1 epsfig","Found.Phys. 28 (1998) 865-880","10.1016/S0370-2693(97)01114-3","TAUP 2392-96","quant-ph",,"  We suggest scattering experiments which implement the concept of ``protective
measurements'' allowing the measurement of the complete wave function even when
only one quantum system (rather than an ensemble) is available. Such scattering
experiments require massive, slow, projectiles with kinetic energies lower than
the first excitation of the system in question. The results of such experiments
can have a (probabilistic) distribution (as is the case when the Born
approximation for the scattering is valid) or be deterministic (in a
semi-classical limit).
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 10:15:17 GMT""}]","2009-10-30"
"quant-ph/9611025","Dorit Aharonov","Dorit Aharonov (Physics and computer science, Hebrew Univ.) and
  Michael Ben-Or (Computer science, Hebrew univ.)","Fault Tolerant Quantum Computation with Constant Error","18 pages, now includes bibliography",,,,"quant-ph",,"  Recently Shor showed how to perform fault tolerant quantum computation when
the error probability is logarithmically small. We improve this bound and
describe fault tolerant quantum computation when the error probability is
smaller than some constant threshold. The cost is polylogarithmic in time and
space, and no measurements are used during the quantum computation. The result
holds also for quantum circuits which operate on nearest neighbors only. To
achieve this noise resistance, we use concatenated quantum error correcting
codes. The scheme presented is general, and works with all quantum codes that
satisfy some restrictions, namely that the code is ``proper''.
  We present two explicit classes of proper quantum codes. The first example of
proper quantum codes generalizes classical secret sharing with polynomials. The
second uses a known class of quantum codes and converts it to a proper code.
This class is defined over a field with p elements, so the elementary quantum
particle is not a qubit but a ``qupit''. With our codes, the threshold is about
10^(-6). Hopefully, this paper motivates a search for proper quantum codes with
higher thresholds, at which point quantum computation becomes practical.
","[{""version"":""v1"",""created"":""Thu, 14 Nov 1996 11:44:10 GMT""},{""version"":""v2"",""created"":""Fri, 15 Nov 1996 10:57:42 GMT""}]","2008-02-03"
