"adap-org/9611007","Boon Tiong Melvin Leok","Boon Tiong Melvin Leok (California Institute of Technology)","Dynamical Equilibrium of Interacting Ant Societies","5 pages, 2 figures",,,,"adap-org nlin.AO q-bio.PE",,"  The sustainable biodiversity associated with a specific ecological niche as a
function of land area is analysed computationally by considering the
interaction of ant societies over a collection of islands. A power law
relationship between sustainable species and land area is observed. We will
further consider the effect a perturbative inflow of ants has upon the model.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 00:58:08 GMT""}]","2008-06-25"
"hep-th/9611220","Juan Carlos Perez Bueno","J. A. de Azcarraga and J. C. Perez Bueno","Multibracket simple Lie algebras","Latex file; 5 pages. Some latex problems solved. Talk given at the
  XXI International Colloquium on Group Theoretical Methods in Physics. July
  1996, Goslar, Germany. To appear in the Proceedings","Group 21: Physical Applications and Mathematical Aspects of
  Geometry, Groups and Algebra, Vol I, pp. 103-107. World Sci. 1997",,,"hep-th math.QA q-alg",,"  We introduce higher-order (or multibracket) simple Lie algebras that
generalize the ordinary Lie algebras. Their `structure constants' are given by
Lie algebra cohomology cocycles which, by virtue of being such, satisfy a
suitable generalization of the Jacobi identity. Finally, we introduce a
nilpotent, complete BRST operator associated with the l multibracket algebras
which are based on a given simple Lie algebra of rank l.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 15:27:59 GMT""},{""version"":""v2"",""created"":""Wed, 27 Nov 1996 10:04:05 GMT""}]","2008-02-03"
"hep-th/9611221","Juan Carlos Perez Bueno","J. A. de Azcarraga, A. M. Perelomov and J. C. Perez Bueno","Generalized Poisson structures","Latex file; 5 pages. Some latex problems solved. Talk given at the
  XXI International Colloquium on Group Theoretical Methods in Physics. July
  1996, Goslar, Germany. To appear in the Proceedings","Group 21: Physical Applications and Mathematical Aspects of
  Geometry, Groups and Algebra, Vol I, pp. 884-888. World Sci. 1997",,,"hep-th math.QA q-alg",,"  New generalized Poisson structures are introduced by using skew-symmetric
contravariant tensors of even order. The corresponding `Jacobi identities' are
given by the vanishing of the Schouten-Nijenhuis bracket. As an example, we
provide the linear generalized Poisson structures which can be constructed on
the dual spaces of simple Lie algebras.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 15:27:43 GMT""},{""version"":""v2"",""created"":""Wed, 27 Nov 1996 10:07:06 GMT""}]","2008-02-03"
"nucl-th/9611049","Bradley D. Keister","B. D. Keister (Carnegie Mellon) and W. N. Polyzou (Iowa)","Useful Bases for Problems in Nuclear and Particle Physics","12 pages LaTeX/revtex, plus 2 postscript figures","J.Comput.Phys. 134 (1997) 231-235","10.1006/jcph.1997.5688",,"nucl-th hep-ph",,"  A set of exactly computable orthonormal basis functions that are useful in
computations involving constituent quarks is presented. These basis functions
are distinguished by the property that they fall off algebraically in momentum
space and can be exactly Fourier-Bessel transformed. The configuration space
functions are associated Laguerre polynomials multiplied by an exponential
weight, and their Fourier-Bessel transforms can be expressed in terms of Jacobi
polynomials in $\Lambda^2/(k^2 + \Lambda^2)$. A simple model of a meson
containing a confined quark-antiquark pair shows that this basis is much better
at describing the high-momentum properties of the wave function than the
harmonic-oscillator basis.
","[{""version"":""v1"",""created"":""Mon, 25 Nov 1996 21:39:42 GMT""}]","2009-10-30"
"nucl-th/9611050","Tetsuo Matsui","Heui-Seol Roh, T. Matsui (Yukawa Institute for Theoretical Physics,
  Kyoto University)","Chiral Phase Transition at Finite Temperature in the Linear Sigma Model","21 pages, Latex","Eur.Phys.J. A1 (1998) 205-220","10.1007/s100500050050","YITP-96-59","nucl-th",,"  We study the chiral phase transition at finite temperature in the linear
sigma model by employing a self-consistent Hartree approximation. This
approximation is introduced by imposing self-consistency conditions on the
effective meson mass equations which are derived from the finite temperature
one-loop effective potential. It is shown that in the limit of vanishing pion
mass, namely when the chiral symmetry is exact, the phase transition becomes a
weak first order accompanying a gap in the order parameter as a function of
temperature. This is caused by the long range fluctuations of meson fields
whose effective masses become small in the transition region. It is shown,
however, that with an explicit chiral symmetry breaking term in the Lagrangian
which generates the realistic finite pion mass the transition is smoothed out
irrespective of the choice of coupling strength.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 07:19:01 GMT""}]","2009-10-30"
"nucl-th/9611051",,"F. de Jong and U. Mosel (Univ. Giessen)","The effect of electro-magnetic formfactors on dilepton production off
  pp-collisions","11 pages Revtex with 2 postscript figures, to appear in Physics
  Letters B","Phys.Lett. B392 (1997) 273-277","10.1016/S0370-2693(96)01550-X",,"nucl-th",,"  We investigate the effect of the electric formfactor on dilepton production
off pp-collisions. In the model we use, the formfactor is separated in a
pion-cloud contribution and a Vector Meson Dominance part. We find that the
dilepton spectrum is hardly affected by the pion-cloud part, but significantly
by the VMD contribution. We point out that data with sufficient resolution
would provide a crucial test of the validity of VMD for the nucleon formfactor
in the timelike region.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 12:33:22 GMT""}]","2009-10-30"
"physics/9611021","Aleksander I. Milstein","I.B. Khriplovich, A.I. Milstein and A.S. Yelkhovsky","On the squared spin-orbit correction to the positronium fine-structure
  splitting","3 pages, Latex",,,,"physics.atom-ph",,"  In the recent paper by Zhang the order $\alpha^4 R_{\infty}$ corrections to
the positronium P levels were reconsidered. Those calculations confirm our
corresponding results, except for the contribution due to the squared
spin-orbit interaction. We present here a new derivation of our previous result
for this last correction, this derivation being to our opinion both simple and
convincing.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 10:41:09 GMT""}]","2008-02-03"
"physics/9611023","Dieter Bauer","D. Bauer (Theoretical Quantum Electronics (TQE), TH Darmstadt,
  Germany)","Ejection Energy of Photoelectrons in Strong Field Ionization","7 pages, REVTeX, postscript file including the figures is available
  at http://www.physik.th-darmstadt.de/tqe/dieter/publist.html or via anonymous
  ftp from ftp://tqe.iap.physik.th-darmstadt.de/pub/dieter/publ_I_pra_pre.ps,
  accepted for publication in Phys. Rev. A",,"10.1103/PhysRevA.55.2180",,"physics.atom-ph",,"  We show that zero ejection energy of the photoelectrons is classically
impossible for hydrogen-like ions, even when field ionization occurs
adiabatically. To prove this we transform the basic equations to those
describing two 2D anharmonic oscillators. The same method yields an alternative
way to derive the anomalous critical field of hydrogen-like ions. The
analytical results are confirmed and illustrated by numerical simulations. PACS
Number: 32.80.Rm
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 14:16:22 GMT""}]","2009-10-30"
"q-alg/9611032","Michael Kleber","Michael Kleber","Combinatorial Structure of Finite Dimensional Representations of
  Yangians: the Simply-Laced Case","LaTeX, 15 pages, one diagram using Paul Taylor's diagrams package. To
  appear in IMRN 1997 #4. Minor revision to correct small errors and
  incorporate referee's comments","Internat. Math. Res. Notices 1997, no. 4, 187--201",,,"q-alg math.QA",,"  We compute the decomposition of representations of Yangians into g-modules
for simply-laced Lie algebras g. The decomposition has an interesting
combinatorial tree structure. Results depend on a conjecture of Kirillov and
Reshetikhin.
","[{""version"":""v1"",""created"":""Mon, 25 Nov 1996 23:07:51 GMT""},{""version"":""v2"",""created"":""Tue, 18 Mar 1997 00:58:58 GMT""}]","2008-02-03"
"quant-ph/9611045","James R. Anglin","J.R. Anglin, J.P. Paz, and W.H. Zurek","Deconstructing Decoherence","13 two-column pages, 3 embedded figures",,"10.1103/PhysRevA.55.4041","LA-UR 96-2230","quant-ph hep-th physics.atom-ph",,"  The study of environmentally induced superselection and of the process of
decoherence was originally motivated by the search for the emergence of
classical behavior out of the quantum substrate, in the macroscopic limit. This
limit, and other simplifying assumptions, have allowed the derivation of
several simple results characterizing the onset of environmentally induced
superselection; but these results are increasingly often regarded as a complete
phenomenological characterization of decoherence in any regime. This is not
necessarily the case: The examples presented in this paper counteract this
impression by violating several of the simple ``rules of thumb''. This is
relevant because decoherence is now beginning to be tested experimentally, and
one may anticipate that, in at least some of the proposed applications (e.g.,
quantum computers), only the basic principle of ``monitoring by the
environment'' will survive. The phenomenology of decoherence may turn out to be
significantly different.
","[{""version"":""v1"",""created"":""Mon, 25 Nov 1996 20:30:20 GMT""}]","2009-10-30"
"quant-ph/9611046","Asher Peres","Asher Peres","Error correction and symmetrization in quantum computers","18 pages LaTeX + 1 figure PostScript. Proceedings of PhysComp'96
  workshop, Boston 21-24 November 1996, to appear in Physica D (1997)",,,,"quant-ph",,"  Errors in quantum computers are of two kinds: sudden perturbations to
isolated qubits, and slow random drifts of all the qubits. The latter may be
reduced, but not eliminated, by means of symmetrization, namely by using many
replicas of the computer, and forcing their joint quantum state to be
completely symmetric. On the other hand, isolated errors can be corrected by
quantum codewords that represent a logical qubit in a redundant way, by several
physical qubits. If one of the physical qubits is perturbed, for example if it
gets entangled with an unknown environment, there still is enough information
encoded in the other physical qubits to restore the logical qubit, and
disentangle it from the environment. The recovery procedure may consist of
unitary operations, without the need of actually identifying the error.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 00:11:11 GMT""}]","2007-05-23"
"quant-ph/9611047","Hong-Chen FU","Hong-Chen Fu (Yukawa Inst., Japan)","Polya States of Quantized Radiation Fields, their Algebraic
  Characterization and Nonclassical Properties","9 pages, LaTeX, 3 EPS figures","J.Phys.A30:L83-L89,1997","10.1088/0305-4470/30/5/002",,"quant-ph",,"  Polya states of single mode radiation field are proposed and their algebraic
characterization and nonclassical properties are investigated. They degenerate
to the binomial (atomic coherent) and negative binomial (Perelomov's su(1,1)
coherent) states in two different limits and further to the number, the
ordinary coherent and Susskind-Glogower phase states. The algebra involved turn
out to be a two-parameter deformation of both su(2) and su(1,1). Nonclassical
properties are investigated in detail.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 05:15:26 GMT""}]","2009-10-30"
"solv-int/9611007","YuKui. Zhou","Y.-K. Zhou and K. D. Schotte","The L-Matrix for the Massive Thirring Model","10 pages, no ps figures, Tex file","Phys Rev D 47 (1993) R1281-R1284","10.1103/PhysRevD.47.R1281",,"solv-int nlin.SI",,"  As the new results for the massive Thirring model the L-matrix and the
algebraic relations for its action angle variables are given. So it is shown
most directly that this model which describes self-interacting relativistic
Fermions in one-dimensional space is a quantum integrable system.
","[{""version"":""v1"",""created"":""Tue, 26 Nov 1996 07:32:42 GMT""}]","2009-10-30"
