"adap-org/9610001","Henri Waelbroeck","S. Vera and H. Waelbroeck","Symmetry Breaking and Adaptation: The Genetic Code of Retroviral Env
  Proteins","Some typos and presentation problems have been corrected",,,,"adap-org nlin.AO q-bio",,"  Although several synonymous codons can encode the same aminoacid, this
symmetry is generally broken in natural genetic systems. In this article, we
show that the symmetry breaking can result from selective pressures due to the
violation of the synonym symmetry by mutation and recombination. We conjecture
that this enhances the probability to produce mutants that are well-adapted to
the current environment. Evidence is found in the codon frequencies of the HIV
{\it env} protein: the codons most likely to mutate and lead to new viruses
resistant to the current immunological attack, are found with a greater
frequency than their less mutable synonyms.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 22:57:09 GMT""},{""version"":""v2"",""created"":""Wed, 9 Oct 1996 00:16:53 GMT""}]","2008-02-03"
"hep-th/9609238","Jorge L. Lopez","J. Ellis. N. Mavromatos, and D. Nanopoulos","D-Brane Recoil Mislays Information","34 pages, LaTeX, 2 figures (included)","Int.J.Mod.Phys.A13:1059-1090,1998","10.1142/S0217751X98000470","CERN-TH/96-264","hep-th",,"  We discuss the scattering of a light closed-string state off a $D$ brane,
taking into account quantum recoil effects on the latter, which are described
by a pair of logarithmic operators. The light-particle and $D$-brane subsystems
may each be described by a world-sheet with an external source due to the
interaction between them. This perturbs each subsystem away from criticality,
which is compensated by dressing with a Liouville field whose zero mode we
interpret as time. The resulting evolution equations for the $D$ brane and the
closed string are of Fokker-Planck and modified quantum Liouville type,
respectively. The apparent entropy of each subsystem increases as a result of
the interaction between them, which we interpret as the loss of information
resulting from non-observation of the other entangled subsystem. We speculate
on the possible implications of these results for the propagation of closed
strings through a dilute gas of virtual $D$ branes.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 19:28:04 GMT""}]","2009-09-11"
"hep-th/9609239","Cumrun Vafa","Sheldon Katz, Albrecht Klemm and Cumrun Vafa","Geometric Engineering of Quantum Field Theories","30 pages, minor corrections","Nucl.Phys. B497 (1997) 173-195","10.1016/S0550-3213(97)00282-4","EFI-96-37, HUTP-96/A046, OSU Math 1996-24","hep-th math.AG",,"  Using the recent advances in our understanding of non-perturbative aspects of
type II strings we show how non-trivial exact results for $N=2$ quantum field
theories can be reduced to T-dualities of string theory. This is done by
constructing a local geometric realization of quantum field theories together
with a local application of mirror symmetry. This construction is not based on
any duality conjecture and thus reduces non-trivial quantum field theory
results to much better understood T-dualities of type II strings. Moreover it
can be used in principle to construct in a systematic way the vacuum structure
for arbitrary $N=2$ gauge theories with matter representations.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 21:35:17 GMT""},{""version"":""v2"",""created"":""Tue, 8 Oct 1996 17:27:31 GMT""}]","2009-10-30"
"hep-th/9609240","Emery Stephane","S. Emery, M. Kr\""uger, J. Rant, M. Schweda, T. Sommer","Two--Dimensional BF Model Quantized in the Axial Gauge","18 pages, latex, no figures","Nuovo Cim. A111 (1998) 1321-1335","10.1007/BF03545798","UGVA-DPT/09-952, TUW 96-19","hep-th",,"  The two--dimensional topological BF model is quantized in the axial gauge. We
show that this theory is trivially ultraviolet finite and that the usual
infrared problem of the propagator of the scalar field in two dimensions is
replaced by an easily solvable long distances problem inherent to the axial
gauge. It will also be shown that contrarily to the 3--dimensional case, the
action principle cannot be completely replaced by the various Ward identities
expressing the symmetries of the model; some of the equation of motion are
needed.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 22:10:31 GMT""}]","2022-03-02"
"hep-th/9610001",,"M.T. Grisaru, A. Santambrogio, D. Zanon","Quantizing N=2 matter-supergravity systems","18 pages, latex","Nucl.Phys. B487 (1997) 174-190","10.1016/S0550-3213(96)00706-7","IFUM-539-FT, BRX-TH-389","hep-th",,"  We consider $N=2$ supergravity coupled to $N=2$ Yang--Mills matter and
discuss the nature of one--loop divergences. Using $N=1$ superfields and
superspace methods, we describe the quantization of the system in the abelian
case.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 23:19:13 GMT""}]","2009-10-30"
"hep-th/9610003","Uwe Grimm","Uwe Grimm and Bernard Nienhuis","Scaling Limit of the Ising Model in a Field","29 pages, RevTeX, 11 PostScript figures included by epsf, using
  amssymb.sty (v2.2)","Phys.Rev. E55 (1997) 5011-5025","10.1103/PhysRevE.55.5011","ITFA-96-40","hep-th cond-mat nlin.SI solv-int",,"  The dilute A_3 model is a solvable IRF (interaction round a face) model with
three local states and adjacency conditions encoded by the Dynkin diagram of
the Lie algebra A_3. It can be regarded as a solvable version of an Ising model
at the critical temperature in a magnetic field. One therefore expects the
scaling limit to be governed by Zamolodchikov's integrable perturbation of the
c=1/2 conformal field theory. Indeed, a recent thermodynamic Bethe Ansatz
approach succeeded to unveil the corresponding E_8 structure under certain
assumptions on the nature of the Bethe Ansatz solutions. In order to check
these conjectures, we perform a detailed numerical investigation of the
solutions of the Bethe Ansatz equations for the critical and off-critical
model. Scaling functions for the ground-state corrections and for the lowest
spectral gaps are obtained, which give very precise numerical results for the
lowest mass ratios in the massive scaling limit. While these agree perfectly
with the E_8 mass ratios, we observe one state which seems to violate the
assumptions underlying the thermodynamic Bethe Ansatz calculation. We also
analyze the critical spectrum of the dilute A_3 model, which exhibits massive
excitations on top of the massless states of the Ising conformal field theory.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 14:23:55 GMT""}]","2008-02-03"
"hep-th/9610004","Norma Mankoc Borstnik,Dept. of Phys. Jadranska","Norma Mankoc Borstnik","Let the spin and the charges unify","9 pages, Latex",,,"IJS-TP-96/22","hep-th",,"  In space of d ordinary and d Grassmann coordinates, with d \ge 15, the
charges unify with the spin: the Lorentz group SO(1, d-1) in Grassmann space
manifests under certain conditions as SO(1,3) (in d=4 subspace) times SO(10)
\supset SU(3) \times SU(2) \times U(1) (in the rest of the space), accordingly
the symmetry group of the S- matrix, which is approximatelly unitary in d=4
ordinary subspace, manifests as the direct product of the Poincar\'e group in
d=4 subspace and the group describing charges. (Talk presented at XIX
Triangular Meeting on Recent Development in Quantum Theories, Rome, March 1996
and at IWCQIS 96, Dubna, July 1996.)
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 13:53:19 GMT""}]","2016-09-06"
"hep-th/9610005","Kwan-Leung Chan","Kwan-Leung Chan","Supersymmetric dyonic black holes of IIA string on Six Torus","LaTeX with RevTeX, 41 pages","Nucl.Phys.B500:94-114,1997","10.1016/S0550-3213(97)00288-5","UPR-717T","hep-th",,"  A class of four-dimensional static supersymmetric black hole solutions of
effective supergravity Lagrangian of IIA superstring compactified on $T^6$ is
constructed by explicitly solving Killing spinor equations (KSEs). These
solutions are dyonic black holes parametrized by four charges, with dilaton and
diagonal internal metric components as the only non-zero scalar fields, and
preserve $1 \over 8$ of $N=8$ supersymmetry. The KSEs with only
Neveu-Schwarz-Neveu-Schwarz charges relate spinors with opposite chirality from
ten-dimensional view point, and have identical structures with KSEs of
toroidally compactified heterotic string. We also find a solution with four
Ramond-Ramond charges which is U-dual to the solution with four
Neveu-Schwarz-Neveu-Schwarz charges, and corresponds to the intersecting
D-brane configuration with two 2-branes and two 4-branes. A configuration with
both Neveu-Schwarz-Neveu-Schwarz charges and Ramond-Ramond charges is also
found. We show that the configurations T-dual to the above solutions are also
solutions of the KSEs. The patterns of supersymmetry breaking are studied in
detail.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 12:29:49 GMT""}]","2014-11-18"
"math/9610208",,"Alexander Koldobsky","Positive definite distributions and subspaces of $L_{-p}$ with
  applications to stable processes",,,,"Banach Archive 10/1/96","math.FA",,"  We define embedding of an $n$-dimensional normed space into $L_{-p},\ 0<p<n$
by extending analytically with respect to $p$ the corresponding property of the
classical $L_p$-spaces. The well-known connection between embeddings into $L_p$
and positive definite functions is extended to the case of negative $p$ by
showing that a normed space embeds in $L_{-p}$ if and only if $\|x\|^{-p}$ is a
positive definite distribution. Using this criterion, we generalize the recent
solutions to the 1938 Schoenberg's problems by proving that the spaces
$\ell_q^n,\ 2<q\le \infty$ embed in $L_{-p}$ if and only if $p\in [n-3,n).$ We
show that the technique of embedding in $L_{-p}$ can be applied to stable
processes in some situations where standard methods do not work. As an example,
we prove inequalities of correlation type for the expectations of norms of
stable vectors. In particular, for every $p\in [n-3,n),$ $\Bbb
E(\max_{i=1,...,n} |X_i|^{-p}) \ge \Bbb E(\max_{i=1,...,n} |Y_i|^{-p}),$ where
$X_1,...,X_n$ and $Y_1,...,Y_n$ are jointly $q$-stable symmetric random
variables, $0<q\le 2,$ so that, for some $k\in \Bbb N,\ 1\le k <n,$ the vectors
$(X_1,...,X_k)$ and $(X_{k+1},...,X_n)$ have the same distributions as
$(Y_1,...,Y_k)$ and $(Y_{k+1},...,Y_n),$ respectively, but $Y_i$ and $Y_j$ are
independent for every choice of $1\le i\le k,\ k+1\le j\le n.$
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 00:00:00 GMT""}]","2016-09-06"
"math/9610216",,"Alexander Kiselev","Preservation of the absolutely continuous spectrum of Schr\""odinger
  equation under perturbations by slowly decreasing potentials and a.e.
  convergence of integral operators",,,,"MSRI 1996-068","math.SP math-ph math.MP",,"  We prove new criteria of stability of the absolutely continuous spectrum of
one-dimensional Schr\""odinger operators under slowly decaying perturbations. As
applications, we show that the absolutely continuous spectrum of the free and
periodic Schr\""odinger operators is preserved under perturbations by all
potentials $V(x)$ satisfying $|V(x)| \leq C(1+x)^{-\frac{2}{3}-\epsilon}.$ The
main new technique includes an a.e.\ convergence theorem for a class of
integral operators.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 00:00:00 GMT""}]","2016-09-06"
"math/9610217",,"Alexander Kiselev","An interpolation theorem related to the a.e. convergence of integral
  operators",,,,"MSRI 1996-069","math.CA math.FA",,"  We show that for integral operators of general form the norm bounds in
Lorentz spaces imply certain norm bounds for the maximal function. As a
consequence, the a.e. convergence for the integral operators on the Lorentz
spaces follows from the appropriate norm estimates.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 00:00:00 GMT""}]","2008-02-03"
"nucl-th/9609064","Sean Gavin","S. Gavin and R. Vogt","$J/\psi$ and $\psi'$ suppression by comovers in Pb+Pb collisions","Talk at Quark Matter '96, Heidelberg. 11 pages Latex, 8 postscript
  figures, epsf","Nucl.Phys. A610 (1996) 442c-451c","10.1016/S0375-9474(96)00376-4","BNL-63439","nucl-th",,"  Measurements of $\psi$ and $\psi'$ production at the CERN SPS are compared to
predictions based on a hadronic model of charmonium suppression. Detailed
information is presented to facilitate comparison to other analyses.
Sensitivity of these conclusions to the model parameters is discussed.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 20:52:48 GMT""}]","2016-09-08"
"nucl-th/9609065","Andrzej Staszczak","A. Staszczak, Z. Lojewski, A. Baran, B. Nerlo-Pomorska and K. Pomorski","Stability of the Heaviest Nuclei on Spontaneous-Fission and Alpha-Decay","14 pages, LaTeX, 6 figures require epsfig.sty -Talk presented at
  DANF`96 in Casta-Papiernicka, Slovak Republic, Aug 30- Sep 4, 1996",,,,"nucl-th",,"  Spontaneous-fission half-lives of the heaviest even-even nuclei are evaluated
and compared with their alpha-decay mode. Calculations of spontaneous-fission
half-lives are performed in the dynamical way with potential energy obtained by
the macroscopic-microscopic method and the inertia tensor obtained by the
cranking approximation. The alpha-decay half-lives are calculated for the same
region of nuclei by use of the Viola and Seaborg formula. The ground-state
properties such as mean square radii and electric quadrupole moments are also
studied. From the analysis of spontaneous-fission half-life values it is found
that a peninsula of deformed metastable superheavy nuclei near Z=106 and N=162
is separated from an island of the spherical superheavy, around the doubly
magic nucleus with Z=114 and N=184, by a trench in the vicinity of neutron
number N=170.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 17:44:02 GMT""}]","2016-09-08"
"nucl-th/9609066","Jicai Pan","S. Das Gupta, J. Pan and M.B. Tsang","Temperature determination from the lattice gas model","11 pages, 2 ps files","Phys.Rev.C54:2820-2822,1996","10.1103/PhysRevC.54.R2820",,"nucl-th",,"  Determination of temperature from experimental data has become important in
searches for critical phenomena in heavy ion collisions. Widely used methods
are ratios of isotopes (which rely on chemical and thermal equilibrium),
population ratios of excited states etc. Using the lattice gas model we propose
a new observable: $n_{ch}/Z$ where $n_{ch}$ is the charge multiplicity and $Z$
is the charge of the fragmenting system. We show that the reduced multiplicity
is a good measure of the average temperature of the fragmenting system.
","[{""version"":""v1"",""created"":""Mon, 30 Sep 1996 18:00:48 GMT""}]","2008-11-26"
"nucl-th/9610001","Herbert Weigel","E. Kolbe, S. Krewald and H. Weigel","Strangeness in the nucleon and the ratio of proton-to-neutron
  neutrino-induced quasi-elastic yield","17 pages, LaTeX, 2 tables, 4 figures, Discussion on shape of strange
  form factors added, Z. Phys. A, to be published","Z.Phys. A358 (1997) 445-450","10.1007/s002180050353","UNITU-THEP-16/1996","nucl-th",,"  The electroweak form factors of the nucleon as obtained within a three flavor
pseudoscalar vector meson soliton model are employed to predict the ratio of
the proton and neutron yields from $^{12}C$, which are induced by quasi-elastic
neutrino reactions. These predictions are found to vary only moderately in the
parameter space allowed by the model. The antineutrino flux of the up-coming
experiment determining this ratio was previously overestimated. The
corresponding correction is shown to have only a small effect on the predicted
ratio. However, it is found that the experimental result for the ratio
crucially depends on an accurate measurement of the energy of the knocked out
nucleon.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 09:48:33 GMT""},{""version"":""v2"",""created"":""Tue, 11 Feb 1997 17:32:05 GMT""}]","2009-10-30"
"q-alg/9610001","Won-Sang Chung","W-S. Chung","Some Realization of $gl_q(n)$-covariant Oscillator Algebra and
  $gl_q(n)$-covariant q-Virasoro Algebra with $q$ a root of unity","LaTeX v1.2, 9 pages with no figures",,,"Gyeongsang National Univerrsity Preprint","q-alg math.QA",,"  In this paper some realization of $gl_q(n)$-covariant oscillators is obtained
when $q$ is a root of unity. And the $gl_q(n)$-covariant q-Virasoro algebra is
presented by using the $gl_q(n)$-covariant oscillators.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 01:35:09 GMT""}]","2008-02-03"
"q-alg/9610002","Piotr Kulish","E.V. Damaskinsky, P.P. Kulish","Irreducible representations of deformed oscillator algebra and q-special
  functions","Contribution to the workshop IWCQIS-96 (JINR, Dubna)",,"10.1142/S0217751X97000207","FTUV/96-50, IFIC/96-58","q-alg math.QA",,"  Different generators of a deformed oscillator algebra give rise to
one-parameter families of $q$-exponential functions and $q$-Hermite polynomials
related by generating functions. Connections of the Stieltjes and Hamburger
classical moment problems with the corresponding resolution of unity for the
$q$-coherent states and with 'coordinate' operators - Jacobi matrices, are also
pointed out.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 12:10:03 GMT""}]","2009-10-30"
"solv-int/9610002",,"Paolo Casati (Dip. di Matematica, Univ. di Milano, Italy), Gregorio
  Falqui (SISSA/ISAS, Trieste, Italy), Franco Magri (Dip. di Matematica, Univ.
  di Milano, Italy), and Marco Pedroni (Dip. di Matematica, Univ. di Genova,
  Italy)","Darboux Coverings and Rational Reductions of the KP Hierarchy","16 pages, LaTeX",,,"SISSA 131/96/FM","solv-int nlin.SI",,"  We use the method of Darboux coverings to discuss the invariant submanifolds
of the KP equations, presented as conservation laws in the space of monic
Laurent series in the spectral parameter (the space of the Hamiltonian
densities). We identify a special class of these submanifolds with the rational
invariant submanifolds entering matrix models of $2D$--gravity, recently
characterized by Dickey and Krichever. Four examples of the general procedure
are provided.
","[{""version"":""v1"",""created"":""Tue, 1 Oct 1996 15:48:03 GMT""}]","2008-02-03"
