"adap-org/9606004","Kunihiko Kaneko","Kunihiko Kaneko (Univ. of Tokyo,Komaba)","Coupled Maps with Growth and Death: An Approach to Cell Differentiation","LatexText,figures are not included. submitted to PhysicaD
  (1995,revised 1996 May)",,"10.1016/S0167-2789(96)00282-5",,"adap-org nlin.AO q-bio",,"  An extension of coupled maps is given which allows for the growth of the
number of elements, and is inspired by the cell differentiation problem. The
growth of elements is made possible first by clustering the phases, and then by
differentiating roles. The former leads to the time sharing of resources, while
the latter leads to the separation of roles for the growth. The mechanism of
the differentiation of elements is studied. An extension to a model with
several internal phase variables is given, which shows differentiation of
internal states. The relevance of interacting dynamics with internal states
(``intra-inter"" dynamics) to biological problems is discussed with an emphasis
on heterogeneity by clustering, macroscopic robustness by partial
synchronization and recursivity with the selection of initial conditions and
digitalization.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 06:47:12 GMT""}]","2009-10-28"
"hep-th/9606182","Li You-Quan","You-Quan Li and Jian-Hui Dai","$\delta$-function spin-1/2 fermions in a one-dimensional potential well","ReVtex, no figures, Phys. Rev. A 53 (1996)June",,"10.1103/PhysRevA.53.3743",,"hep-th cond-mat",,"  The quantum-mechanical problem of $N$ fermions with $\delta$-function
interaction in a one-dimensional potential well of finite depth is solved. It
is shown that there exists exact wave function of Bethe-ansatz form in the case
that a single particle tunnels outside of the well. The Bethe-ansatz like
secular equations for the spectrum are obtained.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 18:59:47 GMT""}]","2009-10-30"
"hep-th/9606183","Gabriela Grunfeld","D. G. Barci, C. G. Bollini, L. E. Oxman and M. C. Rocca","Non-Local Pseudo-Differential Operators","22 pages, latex, no figures",,,,"hep-th",,"  We define, in a consistent way, non-local pseudo-differential operators
acting on a space of analytic functionals. These operators include the
fractional derivative case. In this context we show how to solve homogeneous
and inhomogeneous equations associated with these operators. We also extend the
formalism to d-dimensional space-time solving, in particular, the fractional
Wave and Klein-Gordon equations.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 21:33:47 GMT""}]","2007-05-23"
"hep-th/9606184","Erich Poppitz","E. Poppitz, Y. Shadmi and S.P. Trivedi","Supersymmetry Breaking and Duality in SU(N)xSU(N-M) Theories","12p., LaTeX; some typos corrected, version to appear in Phys. Lett.B","Phys.Lett. B388 (1996) 561-568","10.1016/S0370-2693(96)01192-6","EFI-96-24, Fermilab-Pub-96/157-T","hep-th hep-ph",,"  We consider a class of N=1 supersymmetric Yang-Mills theories, with gauge
group SU(N)xSU(N - M) and fundamental matter content. Duality plays an
essential role in analyzing the nonperturbative infrared dynamics of these
models. We find that Yukawa couplings drive these theories into the confining
phase, and show how the nonperturbative superpotentials arise in the dual
picture. We show that the odd-N, M = 2 models with an appropriate tree-level
superpotential break supersymmetry.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 23:26:21 GMT""},{""version"":""v2"",""created"":""Fri, 9 Aug 1996 21:51:19 GMT""},{""version"":""v3"",""created"":""Mon, 16 Sep 1996 15:58:35 GMT""}]","2009-10-30"
"hep-th/9606185","Samir Mathur","Sumit R. Das and Samir D. Mathur","Comparing decay rates for black holes and D-branes","harvmac, 17 pages; minor typos and a reference corrected","Nucl.Phys. B478 (1996) 561-576","10.1016/0550-3213(96)00453-1","MIT-CTP-2546, TIFR-TH/96-19","hep-th",,"  We compute the leading order (in coupling) rate of emission of low energy
quanta from a slightly nonextremal system of 1 and 5 D-branes. We also compute
the classical cross-section, and hence the Hawking emission rate, for low
energy scalar quanta for the black hole geometry that corresponds to these
branes (at sufficiently strong coupling). These rates are found to agree with
each other.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 03:32:23 GMT""},{""version"":""v2"",""created"":""Fri, 20 Sep 1996 22:53:20 GMT""}]","2009-10-30"
"hep-th/9606186","Mario Elkin Velez Ruiz","Juan F. Ospina","An Heterotic SUSY Version of one Non--Stable Integrability Theorem Due
  to K.H. Mayer","5 latex pages",,,"UDEA-96-06","hep-th",,"  By using Heterotic SUSY path integral, one version and generalization of an
integrability theorem due to Mayer is obtained.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 21:53:43 GMT""}]","2007-05-23"
"hep-th/9606187",,"J. Balog, P. Forg\'acs, Z. Horv\'ath and L. Palla","Quantum corrections of Abelian Duality Transformations","Latex 11 pages; remarks on a free model and references added","Phys.Lett. B388 (1996) 121-128","10.1016/0370-2693(96)01157-4",,"hep-th",,"  A modification of the Abelian Duality transformations is proposed
guaranteeing that a (not necessarily conformally invariant) $\sigma$-model be
quantum equivalent (at least up to two loops in perturbation theory) to its
dual. This requires a somewhat non standard perturbative treatment of the {\sl
dual} $\sigma$-model. Explicit formulae of the modified duality transformation
are presented for a special class of block diagonal purely metric
$\sigma$-models.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 08:15:22 GMT""},{""version"":""v2"",""created"":""Wed, 24 Jul 1996 12:37:27 GMT""}]","2009-10-30"
"hep-th/9606188","Michel Rausch","M. Rausch de Traubenberg, P. Simon","$2D-$ Fractional Supersymmetry and Conformal Field Theory for
  alternative statistics","24 pages, LaTex, the algebraic structure is given with more details,
  a special attention is paid on the level of the associativity, references
  have been added, one author has been suppressed, Title and abstract has been
  modified, to appear in Nucl. Phys. B",,,,"hep-th",,"  Supersymmetry can be consistently generalized in one and two dimensional
spaces, fractional supersymmetry being one of the possible extension. 2D
fractional supersymmetry of arbitrary order $F$ is explicitly constructed using
an adapted superspace formalism. This symmetry connects the fractional spin
states ($0,{1 \over F}, ...,{F-1 \over F}$). Besides the stress momentum
tensor, we obtain a conserved current of spin($1 + {1 \over F})$. The coherence
of the theory imposes strong constraints upon the commutation relations of the
modes of the fields. The creation and annihilation operators turn out to
generate alternative statistics, currently referred as quons in the literature.
We consider, with a special attention, the consistence of the algebra, on the
level of the Hilbert space and the Green functions. The central charges are
generally irrational numbers except for the particular cases $F=2,3,4$. A
natural classification emerges according to the decomposition of $F$ into its
product of prime numbers leading to sub-systems with smaller symmetries.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 07:39:05 GMT""},{""version"":""v2"",""created"":""Fri, 30 Jan 1998 15:43:24 GMT""}]","2008-02-03"
"hep-th/9606191",,"L. Alvarez-Gaume and M. Marino","More on softly broken N=2 QCD","35 pages, 9 Postscript figures","Int.J.Mod.Phys. A12 (1997) 975-1002","10.1142/S0217751X97000724","CERN-TH/96-166, US-FT-34/96","hep-th",,"  We extend previous work on the soft breaking of $N=2$ supersymmetric QCD. We
present the formalism for the breaking due to a dilaton spurion for a general
gauge group and obtain the exact effective potential. We obtain some general
features of the vacuum structure in the pure $SU(N)$ Yang-Mills theory and we
also derive a general mass formula for this class of theories, in particular we
present explicit results for the mass spectrum in the $SU(2)$ case. Finally we
analyze the vacuum structure of the $SU(2)$ theory with one massless
hypermultiplet. This theory presents dyon condensation and a first order phase
transition in the supersymmetry breaking parameter driven by non-mutually local
BPS states. This could be a hint of Argyres-Douglas-like phases in
non-supersymmetric gauge theories.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 14:41:40 GMT""}]","2015-06-26"
"mtrl-th/9606004","Jakob Schiotz","J. Schi{\o}tz, L.M.Canel, and A.E.Carlsson","Effects of crack tip geometry on dislocation emission and cleavage: A
  possible path to enhanced ductility","12 pages, REVTeX using epsfig.sty. 13 PostScript figures. Final
  version to appear in Phys. Rev. B. Main changes: Discussion slightly
  shortened, one figure removed","Phys. Rev. B 55, 6211 (1997)","10.1103/PhysRevB.55.6211",,"mtrl-th cond-mat.mtrl-sci",,"  We present a systematic study of the effect of crack blunting on subsequent
crack propagation and dislocation emission. We show that the stress intensity
factor required to propagate the crack is increased as the crack is blunted by
up to thirteen atomic layers, but only by a relatively modest amount for a
crack with a sharp 60$^\circ$ corner. The effect of the blunting is far less
than would be expected from a smoothly blunted crack; the sharp corners
preserve the stress concentration, reducing the effect of the blunting.
However, for some material parameters blunting changes the preferred
deformation mode from brittle cleavage to dislocation emission. In such
materials, the absorption of preexisting dislocations by the crack tip can
cause the crack tip to be locally arrested, causing a significant increase in
the microscopic toughness of the crack tip. Continuum plasticity models have
shown that even a moderate increase in the microscopic toughness can lead to an
increase in the macroscopic fracture toughness of the material by several
orders of magnitude. We thus propose an atomic-scale mechanism at the crack
tip, that ultimately may lead to a high fracture toughness in some materials
where a sharp crack would seem to be able to propagate in a brittle manner.
Results for blunt cracks loaded in mode II are also presented.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 20:23:00 GMT""},{""version"":""v2"",""created"":""Fri, 28 Jun 1996 16:11:13 GMT""},{""version"":""v3"",""created"":""Tue, 17 Dec 1996 15:33:50 GMT""}]","2009-10-30"
"nucl-th/9606055","P. Braun-Munzinger","G. Baym and P. Braun-Munzinger","Physics of Coulomb Corrections in Hanbury-Brown Twiss Interferometry in
  Ultrarelativistic Heavy Ion Collisions","11 pages, latex, 4 figures submitted to Nuclear Physics A (Quark
  Matter 1996 Proceedings)","Nucl.Phys. A610 (1996) 286c-296c","10.1016/S0375-9474(96)00363-6",,"nucl-th",,"  We discuss the elementary physics of the final state Coulomb interactions in
Hanbury-Brown Twiss interferometry, showing -- with explicit comparison to E877
data for $\pi^+\pi^-$ and $\pi^\pm p$ -- that the Coulomb corrections in the
pair correlation function can be well understood in terms of simple classical
physics. We connect the classical picture with descriptions in terms of Coulomb
wave functions, and investigate the influence of the ``central'' Coulomb
potential on the pair correlation function.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 16:56:34 GMT""}]","2009-10-30"
"nucl-th/9606056","Naoyuki Itagaki","Naoyuki Itagaki, Akira Ohnishi and Kiyoshi Kato (Department of
  Physics, Hokkaido University, Sapporo 060, Japan)","Four-Alpha Linear-Chain States in 16O","LaTeX file and 4 ps figures (16 pages total)",,,"HUPS-96-4","nucl-th",,"  We study 4$\alpha$ linear-chain states in 16O in comparison with 3$\alpha$
states in 12C by using the Generator Coordinate Method within a microscopic
$N\alpha$-cluster model. It is shown to be very important to solve relative
motion of $\alpha$-clusters by taking into account the orthogonality between
the linear-chain states and other low-lying states including the ground state.
For 12C, the 3$\alpha$ chain state disappears because of this orthogonality.
The $4\alpha$ chain state in 16O, on the other hand, is hardly affected by
low-lying states and persists to remain above the 4$\alpha$ threshold. The
calculated moment of inertia of the $4\alpha$ linear-chain rotational band (88
keV) reproduces the experimentally suggested value qualitatively.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 05:27:50 GMT""}]","2007-05-23"
"nucl-th/9606057","Berndt Mueller","Berndt Muller","Probing the Fifth State of Matter with Relativistic Heavy Ions: A
  Theoretical Overview","sprocl.sty, 8 pages, talk at PANIC-96",,,"DUKE-TH-96-114","nucl-th hep-ph",,"  I review the current status of lattice Monte-Carlo computations of the
equation of state of QCD, our current understanding of the thermalization
process at collider energies, and two new theoretical developments, one
pertaining to the ab-initio calculation of the low-$x$ gluon structure of heavy
nuclei, the other to the chaotic behavior of QCD. At the end I give a brief
overview of the status of various quark-gluon plasma signatures.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 13:56:57 GMT""},{""version"":""v2"",""created"":""Fri, 5 Jul 1996 01:12:13 GMT""},{""version"":""v3"",""created"":""Fri, 5 Jul 1996 12:47:19 GMT""}]","2008-02-03"
"nucl-th/9606058","Rinaldo Cenni","R.Cenni, T.W.Donnelly and A.Molinari","Inclusive versus Exclusive EM Processes in Relativistic Nuclear Systems","LaTex file with 15 .ps figures","Phys.Rev.C56:276-291,1977","10.1103/PhysRevC.56.276","MIT/CTP \#2523","nucl-th",,"  Connections are explored between exclusive and inclusive electron scattering
within the framework of the relativistic plane-wave impulse approximation,
beginning with an analysis of the model-independent kinematical constraints to
be found in the missing energy--missing momentum plane. From the interplay
between these constraints and the spectral function basic features of the
exclusive and inclusive nuclear responses are seen to arise. In particular, the
responses of the relativistic Fermi gas and of a specific hybrid model with
confined nucleons in the initial state are compared in this work. As expected,
the exclusive responses are significantly different in the two models, whereas
the inclusive ones are rather similar. By extending previous work on the
relativistic Fermi gas, a reduced response is introduced for the hybrid model
such that it fulfills the Coulomb and the higher-power energy-weighted sum
rules. While incorporating specific classes of off-shellness for the struck
nucleons, it is found that the reducing factor required is largely
model-independent and, as such, yields a reduced response that is useful for
extracting the Coulomb sum rule from experimental data. Finally, guided by the
difference between the energy-weighted sum rules of the two models, a version
of the relativistic Fermi gas is devised which has the 0$^{\rm th}$, 1$^{\rm
st}$ and 2$^{\rm nd}$ moments of the charge response which agree rather well
with those of the hybrid model: this version thus incorporates {\em a priori}
the binding and confinement effects of the stuck nucleons while retaining the
simplicity of the original Fermi gas.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 14:27:40 GMT""}]","2008-11-26"
"nucl-th/9606059","Anders Gardestig","Anders Gardestig (Division of Nuclear Physics, Uppsala Univ., Sweden)","Threshold Production of the Hypertriton","13 pages, LaTeX2e, 2 PS figures","Z.Phys. A357 (1997) 101-105","10.1007/s002180050220","TSL/ISV-96-0144","nucl-th",,"  The cross section for threshold production of the hypertriton in the reaction
pd->^3_\Lambda H K^+ is calculated in a two-step model and compared to the
break-up process pd -> d\LambdaK^+. The latter process is shown to be dominant
already at 2 MeV above threshold. The amplitude squared at threshold for the pd
-> ^3_\Lambda H K^+ reaction is |f|^2 = 1.0 nb/sr.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 15:11:56 GMT""}]","2015-06-26"
"patt-sol/9606006","Jose Geraldo Pereira","R.A. Kraenkel, M.A. Manna, V. Merle, J.C. Montero and J.G. Pereira","Multiple-Time Higher-Order Perturbation Analysis of the Regularized
  Long-Wavelength Equation","15 pages, RevTex, no figures (to appear in Phys. Rev. E)",,"10.1103/PhysRevE.54.2976","IFT-P.020/96","patt-sol nlin.PS",,"  By considering the long-wave limit of the regularized long wave (RLW)
equation, we study its multiple-time higher-order evolution equations. As a
first result, the equations of the Korteweg-de Vries hierarchy are shown to
play a crucial role in providing a secularity-free perturbation theory in the
specific case of a solitary-wave solution. Then, as a consequence, we show that
the related perturbative series can be summed and gives exactly the
solitary-wave solution of the RLW equation. Finally, some comments and
considerations are made on the N-soliton solution, as well as on the
limitations of applicability of the multiple scale method in obtaining uniform
perturbative series.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 21:23:20 GMT""}]","2009-10-30"
"q-alg/9606023","Wolfgang Amadeus Mozart","Benjamin Enriquez and Edward Frenkel","Geometric interpretation of the Poisson structure in affine Toda field
  theories","32 pages, AMSLATEX",,,,"q-alg hep-th math.QA",,"  We express the Poisson brackets of local fields of the affine Toda field
theories in terms of the Drinfeld-Sokolov dressing operator. For this, we
introduce a larger space of fields, containing ``half screening charges'' and
``half integrals of motions''. In addition to local terms, the Poisson brackets
contain nonlocal terms related to trigonometric r-matrices.
","[{""version"":""v1"",""created"":""Thu, 27 Jun 1996 16:11:28 GMT""},{""version"":""v2"",""created"":""Tue, 2 Jul 1996 17:40:43 GMT""}]","2008-02-03"
"quant-ph/9606032","Ali Mostafazadeh","Ali Mostafazadeh","Adiabatic Product Expansion","uuencoded LaTeX file, 8 pages","Phys.Lett. A228 (1997) 7-12","10.1016/S0375-9601(97)00100-X","Uni. of Alberta preprint, TPI June 1996","quant-ph hep-th",,"  The time-evolution operator for an explicitly time-dependent Hamiltonian is
expressed as the product of a sequence of unitary operators. These are obtained
by successive time-dependent unitary transformations of the Hilbert space
followed by the adiabatic approximation at each step. The resulting adiabatic
product expansion yields a generalization of the quantum adiabatic
approximation. Furthermore, it leads to an infinite class of exactly solvable
models.
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 04:43:52 GMT""}]","2009-10-30"
"quant-ph/9606033","Klaus Hasselmann","K. Hasselmann (Max Planck Institure for Meteorology, Hamburg, Germany)","The metron model: Elements of a unified deterministic theory of fields
  and particles","141 pages, LaTeX2e","Phys.Essays 9:311-325,1996","10.4006/1.3029238","MPI report no. 172, Hamburg, October 1995","quant-ph",,"  Keywords (parts 1-4): metron / unified theory / wave particle duality /
higher-dimensional gravity / solitons / Maxwell-Dirac-Einstein system /
Standard Model / EPR paradox / Bell's theorem / arrow of time
","[{""version"":""v1"",""created"":""Fri, 28 Jun 1996 11:21:07 GMT""},{""version"":""v2"",""created"":""Tue, 6 Aug 1996 13:15:56 GMT""}]","2015-06-26"
